MISSING FUNCTIONS REPORT
================================================================================

Total functions in symbols.txt: 18539
Functions in asm_decomp: 10876
Functions matched: 9880
Missing functions: 1261

ALL MISSING FUNCTIONS (sorted by size):
--------------------------------------------------------------------------------
0x80095D38     64B  StateMachine__DrawTopmost_ERC_ptr
0x80096628     64B  StateMachineManager__FindMachineById_int
0x800AABC4     64B  AnimTableImpl__GetEntry_int
0x800AB9B4     64B  Behavior__GetBaseID_short
0x800AB9F4     64B  Behavior__GetMaxID_short
0x800B1E98     64B  ChainResFile__AddFile_iResFile_ptr
0x800B90A8     64B  cGZSndSys__removeFromList_cGZSnd_ptr
0x800BB1F4     64B  cGZMusic__getLRVolume_void
0x800BC9D0     64B  IconGroup__DestroyInstance_IconGroup_ptr
0x800CA348     64B  Neighbor__GetRelationship_Neighbor_ptr__int_ptr
0x800F2A80     64B  ObjectIterator__op_eq_eq_ObjectIterator_ref__const
0x801194F0     64B  cSoundCache__onTrackDelete_cTrack_ptr
0x80119DE8     64B  cTrack__CheckedRegId_int
0x80132788     64B  cXPortalImpl__GetRouteScore_short
0x80132DD8     64B  ReconBuffer__ReconBuffer_void
0x801346BC     64B  ReconBuilder__Swizzle_void_ptr__int
0x80134F8C     64B  RelMatrixImpl__FindArray_int
0x80138900     64B  RoomScoreConstants__RoomScoreConstants_void
0x80138E30     64B  SpacePartition__GetNode_int
0x8013F268     64B  LogInteraction__PrintHeader_void
0x80169AF8     64B  CasSimDescriptionS2C__SetMidLayerTorsoStyle_Sim__MidLayerTorsoStyleS2C__CasSimPartsS2C_ref
0x8017FEB8     64B  UIScreenManager__FindRecordIndexByID_UIScreenID
0x80180308     64B  UIScreenManager__PopQueue_int
0x80195C40     64B  CASTarget__ShowAllCFAOptions_void
0x801C10C8     64B  M2MTarget__OnGetNumItems_M2MTarget__ResultStruct_ref
0x801D1A90     64B  GetResDataFromSelector_ObjSelector_ptr
0x801D4F88     64B  filter_wallpaper_WallTile_ptr
0x801F2370     64B  INVTarget__InstallBldVariables_void
0x80231B90     64B  ERLevel__AddInstancesFromList_TNodeList_L_EInstance_ptr_R__ref
0x80239F10     64B  EmitterGeomProcessCB_void_ptr
0x8023B060     64B  _ParseNumber_unsigned_char_ptr__unsigned_int_ptr
0x8023F4DC     64B  SNRead8
0x80249008     64B  __ashldi3
0x80249048     64B  __ashrdi3
0x802498A0     64B  __lshrdi3
0x8024CE00     64B  LCAllocTags
0x8024D268     64B  L2SetDataOnly
0x8024D2A8     64B  L2SetWriteThrough
0x8024E8C8     64B  __OSGetExecParams
0x8024ECB4     64B  IsNewApploader
0x80253534     64B  OSDisableScheduler
0x80253574     64B  OSEnableScheduler
0x8025D9EC     64B  IsDmaCommand
0x80260B8C     64B  __DVDInitWA
0x80264FDC     64B  __VIGetLatchPosition
0x80267E44     64B  DBGHandler
0x80283A88     64B  AptAnimationPoolData__Reset_void
0x802AB148     64B  AptSeedRand_unsigned_int
0x802BC858     64B  EAStringC__ReserveSize_unsigned_int
0x802C73D4     64B  EFixedPool__Init_int__int__void_ptr
0x802CA720     64B  EMat4__ExtractAxisRotation_EVec3_ref__const
0x802CDD34     64B  ERedBlackTree__FindParent_unsigned_int__const
0x802D1348     64B  realloc_1
0x802D3100     64B  EString__op_add_char__const
0x802D3610     64B  op_add_char__EString_ref
0x802DAF38     64B  EA__Allocator__GeneralAllocator__FreeSnapshot_void_ptr
0x802DC4E0     64B  EA__Allocator__GeneralAllocator__GetUsableSize_void_ptr__const
0x802DC598     64B  EA__Allocator__GeneralAllocator__FindCoreBlockForAddress_void_ptr__const
0x802F1350     64B  EGraphics__FreeDL_EDL_ptr__RCMode
0x802F13B8     64B  EGraphics__FreeRC_ERC_ptr__RCMode
0x802F2248     64B  EGraphics__GetXPixelSize_void
0x802F2288     64B  EGraphics__GetYPixelSize_void
0x802FBA64     64B  ESubModelShader__VertexDataDeallocation_void_ptr__bool
0x802FF7D0     64B  ESubModelShader__CanColorBeModified_void
0x8031B62C     64B  ERMovie__Start_int__int
0x8031B66C     64B  ERMovie__Stop_void
0x8031B6AC     64B  ERMovie__Reset_void
0x8031B6EC     64B  ERMovie__Update_void
0x8031D4C0     64B  ERShader__Refresh_EFile_ptr
0x8032362C     64B  EControllerManager__GetPlayerController_unsigned_int
0x8032C5D4     64B  ENgcAudio__AudioAllocVoice_void
0x8032CC80     64B  EAudioSampleManager__EAudioSampleManager_void
0x8032DA3C     64B  ENgcClockMan__Start_EClock_ptr
0x8032E63C     64B  ENgcEngine__PreFrameUpdate_void
0x8032E6AC     64B  ResetCallback_void
0x803362B8     64B  ENgcMovie__PlayerGetVideoInfo_THPVideoInfo_ptr
0x8033A56C     64B  ENgcRC__DisableRasterModes_unsigned_int__int
0x8034D6D8     64B  enable_IRQ_void
0x8034EA38     64B  enable_IRQ_void_1
0x8034F1EC     64B  get_private_index_unsigned_int
0x8035010C     64B  ENgcTextureBase__UpdateBegin_ETextureUpdateType
0x80352218     64B  Effects__FreeFastAllocPool_FastAllocPool_ptr
0x8035B7CC     64B  EFloatTree__FindParent_float__const
0x80361CFC     64B  EStringTableNoCase__op_assign_EStringTableNoCase_ref
0x803652A8     64B  LLTracerPush
0x80368A54     64B  ERCharacter__Refresh_EFile_ptr
0x8036C848     64B  enable_IRQ_void_2
0x8036FF10     64B  IsSjisTrailByte
0x8037E284     64B  DSPAssertInt
0x8037E3D8     64B  DSPHalt
0x8037E4D4     64B  DSPCancelTask
0x80385234     64B  CARDGetAttributes
0x80387078     64B  EnableWriteGatherPipe
0x8038B948     64B  GXSetLineWidth
0x8038B9A4     64B  GXSetPointSize
0x8038DB40     64B  GXGetTexObjLODBias
0x80390F44     64B  GXSetScissorBoxOffset
0x803920A8     64B  GXReadClksPerVtx
0x80392DBC     64B  __VMTranslateVMPageToARAMPage
0x8039ABE8     64B  _savefpr_17
0x8039AC34     64B  _savegpr_17
0x8039AC80     64B  _restfpr_17
0x8039ACCC     64B  _restgpr_17
0x8039AD24     64B  _restfpr_20_x
0x8039AD7C     64B  _restgpr_20_x
0x8039B6D4     64B  __VMBASEFlushAlteredCode
0x800B0320     68B  cSoundModeManager__cSoundModeManager_void
0x800B43EC     68B  CTilePt__CTilePt_EVec3_ref
0x800DCE00     68B  PlacementSpec__PlacementSpec_FTilePt_ref__int__cXObjectImpl_ptr__int
0x802A9888     68B  AptNativeHash__AptNativeHash_int
0x802C6048     68B  EFile__EFile_void
0x80058F8C     72B  Physics__Physics_void
0x8009526C     72B  PreGameState__PreGameState_int
0x8023EFF4     72B  SNInitInterrupts
0x8023F8C8     72B  __cvt_fp2unsigned
0x802C9454     72B  EMat4__op_assign_float
0x800898C4     76B  CreateASimBaseState__CreateASimBaseState_int
0x800952D8     76B  PreGameCasPlayer1State__PreGameCasPlayer1State_int
0x80095324     76B  PreGameCasPlayer2State__PreGameCasPlayer2State_int
0x80095370     76B  PreGameCreateAFamilyState__PreGameCreateAFamilyState_int
0x800953BC     76B  InLevelCreateASimState__InLevelCreateASimState_int
0x8009ADCC     76B  TheSimsNGCLicenseState__TheSimsNGCLicenseState_int
0x800A9270     76B  AmbientSoundPlayer__AmbientSoundPlayer_void
0x80229528     76B  EInstance__GetLocationId_short_ref__short_ref
0x80185820     80B  ActionQueueHUD__UpdateVisual_void
0x80229574     80B  EInstance__GetOtherSide_short_ref__short_ref
0x8023F5BC     80B  SNDVDRead_init
0x80213D8C     84B  InteractorModule__InteractorVisualizer__InteractorVisualizer_void
0x8023F420     84B  SNHandler
0x8024047C     84B  NotDvdDsi
0x8008BAAC     92B  ELiveMode__ELiveMode_void
0x8009AF28     92B  TheSimsMaxisLogoState__TheSimsMaxisLogoState_int
0x801468B8     92B  TileWalls__TileWalls_TileWalls_ref
0x802AB188     92B  AptRenderingContext__AptRenderingContext_void
0x80011EEC     96B  AwarenessManager__AwarenessManager_void
0x8005892C     96B  OptionsRecon__ResetToDefaults_void
0x8006ED18     96B  SimImageMaker__OverridePose_unsigned_int__EVec3_ref__EVec3_ref__EVec3_ref__float
0x800B4678     96B  CTilePt__CTilePt_float__float__int
0x80364F64     96B  ETexture__ETexture_void
0x8005B290    100B  PlumbBobModel__PlumbBobModel_void
0x8023CC58    100B  EnableMetroTRKInterrupts
0x8023F6E4    100B  SNDVDWrite_init
0x80181244    104B  UIButtonImages__UIButtonImages_void
0x8023F67C    104B  SNDVDReadSync_next
0x8023F7B8    104B  SNDVDWriteSync_next
0x80185870    108B  ActionQueueHUD__GetPlayerSim_void__const
0x80366998    108B  ERAmbientSound__ERAmbientSound_void
0x8023F60C    112B  SNDVDReadAsync_next
0x8023F748    112B  SNDVDWriteAsync_next
0x802C5A78    112B  EBoundTreeNode__EBoundTreeNode_void
0x800302CC    116B  WallFadeParms__WallFadeParms_char_ptr__float__float__bool
0x80138C20    116B  SpacePartition__SpacePartition_void
0x80184C68    116B  ActionQueueHUD__SelectNextAction_void
0x8020AFA8    120B  InteractorModule__InteractorManager__InteractorManager_void
0x80364DAC    120B  ERenderSurface__ERenderSurface_void
0x8000FDA8    124B  AptWord__AptWord_void
0x80142AD8    124B  RoutingSlot__WriteSlot_SlotDescriptor_ptr
0x8014941C    124B  TTabScratchEntry__TTabScratchEntry_void
0x802294AC    124B  EInstance__ResetLocation_void
0x80160424    132B  CasGenetics__dtor_CasGenetics_void
0x8023ECCC    132B  cmdFS_HostDisconnect
0x80298F64    132B  AptPseudoData_t__AptPseudoData_t_AptControl_ptr__int__AptCharacter_ptr
0x8000FED4    136B  AptShaderWord__AptShaderWord_void
0x8023F03C    136B  SNQueryData
0x80145DA0    144B  TileWalls__TileWalls_TileWallStorage_ref
0x801618F0    148B  CasGenetics__GetGrandparentPortraitName_bool__unsigned_int
0x8023D108    156B  cmdRecvMem
0x8023F820    164B  SNDVDWriteNoDMA_next
0x801D00E8    168B  PAZBase__PAZBase_void
0x80161840    176B  CasGenetics__UpdateGrandparentDescription_bool__unsigned_int__CasSimDescriptionS2C_ref
0x8020C09C    176B  InteractorModule__InteractorResourceSet__InteractorResourceSet_void
0x803C7A14    176B  DepthOfField__DepthOfField_void
0x80172C78    188B  CasSimState__CasSimState_CasSimDescriptionS2C_ref
0x8028897C    188B  AptCharacterTextInst__AptCharacterTextInst_void
0x80145E30    192B  TileWalls__TileWalls_TileWallStorage_ref__bool__bool__bool__bool
0x80160D78    192B  CasGenetics__ClearGrandparentsList_void
0x80185138    192B  ActionQueueHUD__SetAction_ActionQueueHUD__ActionQueueItem_ref__Interaction_ptr
0x80184D40    196B  ActionQueueHUD__ActivateEditActionQueue_void
0x80035460    208B  ESpriteRender__ESpriteRender_void
0x80185068    208B  ActionQueueHUD__AddAction_ActionQueueHUD__ActionQueueItem_ref__Interaction_ptr__unsigned_int
0x80228290    224B  EInstance__EInstance_void
0x801845E4    232B  ActionQueueHUD__ActionQueueHUD_void
0x801846CC    232B  ActionQueueHUD__dtor_ActionQueueHUD_void
0x8016170C    240B  CasGenetics__LoadGrandparentPortraits_void
0x8023CB68    240B  DBcallback
0x8023D1A4    240B  cmdSendMem
0x8023ED50    240B  snInitFileserver
0x800837C4    244B  MUWrapper__MUWrapper_void
0x80160694    244B  CasGenetics__BlendSkinColor_signed_char__signed_char
0x8023F92C    244B  __va_arg
0x80160E38    268B  CasGenetics__LoadGrandparentList_bool
0x8023EB50    276B  snFileserver
0x80160788    280B  CasGenetics__BlendBodyType_signed_char__signed_char
0x800B894C    288B  GoalUnlock__GrantObjectUnlocks_int
0x8023D380    292B  cmdThreadList
0x8023CF0C    296B  SNDebugBoot
0x8023E3E8    300B  DSIentry
0x800B859C    316B  GoalUnlock__SetupObjectUnlockInfo_void
0x80160F44    332B  CasGenetics__SaveGrandparentList_void
0x80184E8C    340B  ActionQueueHUD__RunIngame_void
0x8023EEA0    340B  SNInitComm
0x8018486C    388B  ActionQueueHUD__Stop_void
0x801855D0    392B  ActionQueueHUD__CompletePendingOperation_void
0x801851F8    400B  ActionQueueHUD__RemoveAction_Interaction_ptr
0x8023F280    408B  SNWrite
0x8023D674    436B  cmdGo
0x8023F0C4    444B  SNRead
0x801853FC    468B  ActionQueueHUD__StartPendingOperation_void
0x8023E1FC    468B  checkexternal
0x801604A8    492B  CasGenetics__BlendSimDescriptions_CasSimDescriptionS2C_ref__CasSimDescriptionS2C_ref__CasSimDescriptionS2C_ref__bool
0x80184A30    568B  ActionQueueHUD__RunEditActionQueue_void
0x801614BC    592B  CasGenetics__CreateNewGrandparentList_void
0x8023CCBC    592B  SNDebugInit
0x80003100    868B  __start
0x80160974   1028B  CasGenetics__ChooseRandomBodyPart_eBodyPartS2C__CasSimDescriptionS2C_ref__int
0x80161090   1068B  CasGenetics__DoStream_ReconBuffer_ptr__int
0x8023E514   1596B  snIsSNTDEV
0x8023D828   2516B  proviewtty
